,rank_test_accuracy,param_criterion,param_n_estimators,param_max_features,param_max_depth,param_min_samples_split,mean_test_accuracy,mean_test_precision,mean_test_recall
2170,3107,entropy,40,1,3,3,85.63,85.57000000000001,99.92
2181,3107,entropy,80,1,3,4,85.63,85.59,99.88
2192,3113,entropy,120,1,3,5,85.63,85.55,99.96000000000001
2185,3113,entropy,160,1,3,4,85.63,85.55,99.96000000000001
2021,3113,entropy,120,2,2,2,85.63,85.59,99.88
2168,3113,entropy,180,1,3,2,85.63,85.55,99.96000000000001
242,3113,gini,180,2,2,4,85.63,85.59,99.88
378,3118,gini,20,1,3,4,85.6,85.54,99.92
241,3118,gini,160,2,2,4,85.6,85.59,99.83999999999999
2182,3118,entropy,100,1,3,4,85.6,85.54,99.92
2043,3118,entropy,20,2,2,5,85.6,85.57000000000001,99.88
2176,3118,entropy,160,1,3,3,85.6,85.54,99.92
2028,3118,entropy,80,2,2,3,85.6,85.57000000000001,99.88
2018,3118,entropy,60,2,2,2,85.6,85.57000000000001,99.88
2039,3118,entropy,120,2,2,4,85.6,85.59,99.83999999999999
2050,3118,entropy,160,2,2,5,85.6,85.57000000000001,99.88
2179,3127,entropy,40,1,3,4,85.6,85.52,99.96000000000001
2048,3127,entropy,120,2,2,5,85.6,85.59,99.83999999999999
2020,3127,entropy,100,2,2,2,85.6,85.57000000000001,99.88
379,3130,gini,40,1,3,4,85.57000000000001,85.54,99.88
220,3130,gini,100,2,2,2,85.57000000000001,85.54,99.88
2046,3130,entropy,80,2,2,5,85.57000000000001,85.56,99.83999999999999
2025,3130,entropy,20,2,2,3,85.57000000000001,85.56,99.83999999999999
2161,3130,entropy,40,1,3,2,85.57000000000001,85.54,99.88
2160,3130,entropy,20,1,3,2,85.57000000000001,85.50999999999999,99.92
2163,3130,entropy,80,1,3,2,85.57000000000001,85.49,99.96000000000001
2171,3130,entropy,60,1,3,3,85.57000000000001,85.47,100.0
2174,3130,entropy,120,1,3,3,85.57000000000001,85.54,99.88
230,3130,gini,120,2,2,3,85.57000000000001,85.54,99.88
2183,3130,entropy,120,1,3,4,85.57000000000001,85.50999999999999,99.92
2186,3130,entropy,180,1,3,4,85.57000000000001,85.50999999999999,99.92
2051,3130,entropy,180,2,2,5,85.57000000000001,85.54,99.88
2037,3130,entropy,80,2,2,4,85.57000000000001,85.56,99.83999999999999
2035,3144,entropy,40,2,2,4,85.53,85.48,99.92
247,3145,gini,100,2,2,5,85.53,85.53,99.83999999999999
2029,3145,entropy,100,2,2,3,85.53,85.50999999999999,99.88
219,3145,gini,80,2,2,2,85.53,85.53,99.83999999999999
2166,3145,entropy,140,1,3,2,85.53,85.48,99.92
2162,3145,entropy,60,1,3,2,85.53,85.50999999999999,99.88
2023,3150,entropy,160,2,2,2,85.5,85.48,99.88
2022,3150,entropy,140,2,2,2,85.5,85.48,99.88
2024,3150,entropy,180,2,2,2,85.5,85.48,99.88
2041,3150,entropy,160,2,2,4,85.5,85.48,99.88
2042,3154,entropy,180,2,2,4,85.5,85.48,99.88
2165,3154,entropy,120,1,3,2,85.5,85.46000000000001,99.92
2049,3156,entropy,140,2,2,5,85.47,85.45,99.88
2030,3156,entropy,120,2,2,3,85.47,85.45,99.88
2038,3156,entropy,100,2,2,4,85.47,85.45,99.88
2033,3156,entropy,180,2,2,3,85.47,85.42999999999999,99.92
234,3156,gini,20,2,2,4,85.47,85.48,99.83999999999999
1944,3156,entropy,20,5,1,2,85.47,85.82,99.33
2177,3156,entropy,180,1,3,3,85.47,85.42999999999999,99.92
2036,3156,entropy,60,2,2,4,85.47,85.45,99.88
2047,3164,entropy,100,2,2,5,85.42999999999999,85.45,99.83999999999999
2045,3164,entropy,60,2,2,5,85.42999999999999,85.45,99.83999999999999
2040,3166,entropy,140,2,2,4,85.39999999999999,85.39,99.88
162,3167,gini,20,5,1,4,85.39999999999999,85.59,99.57000000000001
2189,3167,entropy,60,1,3,5,85.39999999999999,85.39,99.88
155,3169,gini,60,5,1,3,85.37,85.36,99.88
2034,3169,entropy,20,2,2,4,85.37,85.34,99.92
1980,3169,entropy,20,1,2,2,85.37,85.3,100.0
2193,3172,entropy,140,1,3,5,85.37,85.36,99.88
108,3173,gini,20,4,1,2,85.33,85.31,99.92
169,3173,gini,160,5,1,4,85.33,85.31,99.92
172,3173,gini,40,5,1,5,85.33,85.34,99.88
163,3173,gini,40,5,1,4,85.33,85.34,99.88
147,3173,gini,80,5,1,2,85.33,85.34,99.88
161,3173,gini,180,5,1,3,85.33,85.31,99.92
154,3173,gini,40,5,1,3,85.33,85.31,99.92
176,3173,gini,120,5,1,5,85.33,85.31,99.92
164,3173,gini,60,5,1,4,85.33,85.31,99.92
1959,3182,entropy,140,5,1,3,85.3,85.28,99.92
149,3182,gini,120,5,1,2,85.3,85.28,99.92
146,3182,gini,60,5,1,2,85.3,85.31,99.88
150,3182,gini,140,5,1,2,85.3,85.31,99.88
145,3182,gini,40,5,1,2,85.3,85.28,99.92
165,3182,gini,80,5,1,4,85.3,85.28,99.92
1974,3182,entropy,80,5,1,5,85.3,85.48,99.61
111,3182,gini,80,4,1,2,85.3,85.28,99.92
119,3182,gini,60,4,1,3,85.3,85.26,99.96000000000001
135,3182,gini,20,4,1,5,85.3,85.28,99.92
1946,3192,entropy,60,5,1,2,85.27,85.28,99.88
118,3192,gini,40,4,1,3,85.27,85.28,99.88
1957,3192,entropy,100,5,1,3,85.27,85.22999999999999,99.96000000000001
178,3195,gini,160,5,1,5,85.27,85.25,99.92
156,3195,gini,80,5,1,3,85.27,85.25,99.92
157,3195,gini,100,5,1,3,85.27,85.25,99.92
175,3195,gini,100,5,1,5,85.27,85.25,99.92
174,3195,gini,80,5,1,5,85.27,85.25,99.92
123,3195,gini,140,4,1,3,85.27,85.25,99.92
158,3195,gini,120,5,1,3,85.27,85.25,99.92
170,3195,gini,180,5,1,4,85.27,85.25,99.92
120,3195,gini,80,4,1,3,85.27,85.26,99.92
168,3195,gini,140,5,1,4,85.27,85.25,99.92
121,3195,gini,100,4,1,3,85.27,85.25,99.92
166,3195,gini,100,5,1,4,85.27,85.25,99.92
112,3195,gini,100,4,1,2,85.27,85.25,99.92
116,3195,gini,180,4,1,2,85.27,85.25,99.92
160,3195,gini,160,5,1,3,85.27,85.25,99.92
1967,3195,entropy,120,5,1,4,85.27,85.25,99.92
1971,3195,entropy,20,5,1,5,85.27,85.25,99.92
1947,3195,entropy,80,5,1,2,85.27,85.25,99.92
1976,3195,entropy,120,5,1,5,85.27,85.25,99.92
1979,3195,entropy,180,5,1,5,85.27,85.25,99.92
179,3195,gini,180,5,1,5,85.27,85.25,99.92
1970,3195,entropy,180,5,1,4,85.27,85.25,99.92
1950,3195,entropy,140,5,1,2,85.27,85.25,99.92
152,3195,gini,180,5,1,2,85.27,85.25,99.92
159,3195,gini,140,5,1,3,85.27,85.25,99.92
153,3195,gini,20,5,1,3,85.27,85.26,99.92
151,3195,gini,160,5,1,2,85.27,85.25,99.92
171,3222,gini,20,5,1,5,85.22999999999999,85.44,99.57000000000001
1966,3223,entropy,100,5,1,4,85.22999999999999,85.22999999999999,99.92
140,3223,gini,120,4,1,5,85.22999999999999,85.22999999999999,99.92
144,3223,gini,20,5,1,2,85.22999999999999,85.25,99.88
143,3223,gini,180,4,1,5,85.22999999999999,85.22999999999999,99.92
141,3223,gini,140,4,1,5,85.22999999999999,85.22999999999999,99.92
1948,3223,entropy,100,5,1,2,85.22999999999999,85.42,99.61
127,3223,gini,40,4,1,4,85.22999999999999,85.22999999999999,99.92
134,3223,gini,180,4,1,4,85.22999999999999,85.22999999999999,99.92
167,3223,gini,120,5,1,4,85.22999999999999,85.3,99.8
126,3223,gini,20,4,1,4,85.22999999999999,85.22999999999999,99.92
1972,3223,entropy,40,5,1,5,85.22999999999999,85.22999999999999,99.92
122,3223,gini,120,4,1,3,85.22999999999999,85.22999999999999,99.92
1977,3223,entropy,140,5,1,5,85.22999999999999,85.22999999999999,99.92
117,3223,gini,20,4,1,3,85.22999999999999,85.22999999999999,99.92
115,3223,gini,160,4,1,2,85.22999999999999,85.22999999999999,99.92
113,3223,gini,120,4,1,2,85.22999999999999,85.22999999999999,99.92
138,3223,gini,80,4,1,5,85.22999999999999,85.22999999999999,99.92
1914,3223,entropy,140,4,1,2,85.22999999999999,85.2,99.96000000000001
1969,3223,entropy,160,5,1,4,85.22999999999999,85.22999999999999,99.92
1949,3223,entropy,120,5,1,2,85.22999999999999,85.22999999999999,99.92
1937,3223,entropy,60,4,1,5,85.22999999999999,85.22999999999999,99.92
1928,3223,entropy,60,4,1,4,85.22999999999999,85.22999999999999,99.92
148,3223,gini,100,5,1,2,85.22999999999999,85.25,99.88
1955,3223,entropy,60,5,1,3,85.22999999999999,85.22999999999999,99.92
173,3223,gini,60,5,1,5,85.22999999999999,85.22999999999999,99.92
177,3223,gini,140,5,1,5,85.22999999999999,85.22999999999999,99.92
1962,3223,entropy,20,5,1,4,85.22999999999999,85.2,99.96000000000001
1917,3223,entropy,20,4,1,3,85.22999999999999,85.25,99.88
1954,3251,entropy,40,5,1,3,85.2,85.27,99.8
1930,3251,entropy,100,4,1,4,85.2,85.17,99.96000000000001
124,3253,gini,160,4,1,3,85.2,85.2,99.92
198,3253,gini,20,1,2,4,85.2,85.15,100.0
1961,3253,entropy,180,5,1,3,85.2,85.2,99.92
114,3253,gini,140,4,1,2,85.2,85.2,99.92
1958,3253,entropy,120,5,1,3,85.2,85.2,99.92
72,3253,gini,20,3,1,2,85.2,85.2,99.92
1910,3253,entropy,60,4,1,2,85.2,85.2,99.92
137,3253,gini,60,4,1,5,85.2,85.2,99.92
1911,3253,entropy,80,4,1,2,85.2,85.2,99.92
1975,3253,entropy,100,5,1,5,85.2,85.2,99.92
130,3253,gini,100,4,1,4,85.2,85.2,99.92
132,3253,gini,140,4,1,4,85.2,85.2,99.92
109,3265,gini,40,4,1,2,85.17,85.17,99.92
75,3265,gini,80,3,1,2,85.17,85.17,99.92
1973,3265,entropy,60,5,1,5,85.17,85.17,99.92
1938,3265,entropy,80,4,1,5,85.17,85.17,99.92
1964,3265,entropy,60,5,1,4,85.17,85.36,99.61
1960,3265,entropy,160,5,1,3,85.17,85.17,99.92
129,3265,gini,80,4,1,4,85.17,85.17,99.92
133,3265,gini,160,4,1,4,85.17,85.17,99.92
1920,3265,entropy,80,4,1,3,85.17,85.15,99.96000000000001
125,3265,gini,180,4,1,3,85.17,85.17,99.92
1965,3275,entropy,80,5,1,4,85.17,85.17,99.92
139,3275,gini,100,4,1,5,85.17,85.17,99.92
136,3275,gini,40,4,1,5,85.17,85.17,99.92
1915,3275,entropy,160,4,1,2,85.17,85.17,99.92
1956,3275,entropy,80,5,1,3,85.17,85.17,99.92
1978,3275,entropy,160,5,1,5,85.17,85.17,99.92
181,3281,gini,40,1,2,2,85.13,85.11999999999999,99.96000000000001
99,3281,gini,20,3,1,5,85.13,85.14,99.92
107,3281,gini,180,3,1,5,85.13,85.09,100.0
1945,3281,entropy,40,5,1,2,85.13,85.14,99.92
1921,3281,entropy,100,4,1,3,85.13,85.14,99.92
1941,3281,entropy,140,4,1,5,85.13,85.14,99.92
1935,3281,entropy,20,4,1,5,85.13,85.11999999999999,99.96000000000001
1872,3281,entropy,20,3,1,2,85.13,85.09,100.0
93,3281,gini,80,3,1,4,85.13,85.14,99.92
1943,3281,entropy,180,4,1,5,85.13,85.11999999999999,99.96000000000001
1932,3281,entropy,140,4,1,4,85.13,85.14,99.92
180,3292,gini,20,1,2,2,85.1,85.07000000000001,100.0
189,3292,gini,20,1,2,3,85.1,85.09,99.96000000000001
76,3292,gini,100,3,1,2,85.1,85.11,99.92
92,3292,gini,60,3,1,4,85.1,85.09,99.96000000000001
1929,3292,entropy,80,4,1,4,85.1,85.11,99.92
110,3292,gini,60,4,1,2,85.1,85.11,99.92
101,3292,gini,60,3,1,5,85.1,85.14,99.88
104,3292,gini,120,3,1,5,85.1,85.11,99.92
1968,3292,entropy,140,5,1,4,85.1,85.11,99.92
1963,3292,entropy,40,5,1,4,85.1,85.11,99.92
1953,3292,entropy,20,5,1,3,85.1,85.11,99.92
1951,3292,entropy,160,5,1,2,85.1,85.11,99.92
1926,3292,entropy,20,4,1,4,85.1,85.14,99.88
1952,3292,entropy,180,5,1,2,85.1,85.11,99.92
1919,3292,entropy,60,4,1,3,85.1,85.11,99.92
142,3292,gini,160,4,1,5,85.1,85.11,99.92
1916,3292,entropy,180,4,1,2,85.1,85.11,99.92
1903,3292,entropy,100,3,1,5,85.1,85.09,99.96000000000001
87,3310,gini,140,3,1,3,85.07000000000001,85.06,99.96000000000001
73,3310,gini,40,3,1,2,85.07000000000001,85.11,99.88
191,3310,gini,60,1,2,3,85.07000000000001,85.04,100.0
100,3313,gini,40,3,1,5,85.07000000000001,85.06,99.96000000000001
131,3313,gini,120,4,1,4,85.07000000000001,85.08,99.92
106,3313,gini,160,3,1,5,85.07000000000001,85.08,99.92
80,3313,gini,180,3,1,2,85.07000000000001,85.06,99.96000000000001
208,3313,gini,40,1,2,5,85.07000000000001,85.04,100.0
84,3313,gini,80,3,1,3,85.07000000000001,85.08,99.92
1901,3313,entropy,60,3,1,5,85.07000000000001,85.06,99.96000000000001
1923,3313,entropy,140,4,1,3,85.07000000000001,85.08,99.92
1913,3313,entropy,120,4,1,2,85.07000000000001,85.06,99.96000000000001
98,3313,gini,180,3,1,4,85.07000000000001,85.08,99.92
97,3313,gini,160,3,1,4,85.07000000000001,85.06,99.96000000000001
1942,3313,entropy,160,4,1,5,85.07000000000001,85.08,99.92
1939,3313,entropy,100,4,1,5,85.07000000000001,85.08,99.92
1934,3313,entropy,180,4,1,4,85.07000000000001,85.08,99.92
1933,3313,entropy,160,4,1,4,85.07000000000001,85.08,99.92
1931,3313,entropy,120,4,1,4,85.07000000000001,85.08,99.92
1924,3313,entropy,160,4,1,3,85.07000000000001,85.06,99.96000000000001
1922,3313,entropy,120,4,1,3,85.07000000000001,85.08,99.92
1890,3313,entropy,20,3,1,4,85.07000000000001,85.04,100.0
86,3332,gini,120,3,1,3,85.03,85.03,99.96000000000001
88,3332,gini,160,3,1,3,85.03,85.06,99.92
91,3332,gini,40,3,1,4,85.03,85.06,99.92
82,3332,gini,40,3,1,3,85.03,85.03,99.96000000000001
182,3332,gini,60,1,2,2,85.03,85.00999999999999,100.0
1909,3332,entropy,40,4,1,2,85.03,85.03,99.96000000000001
1891,3332,entropy,40,3,1,4,85.03,85.00999999999999,100.0
1902,3332,entropy,80,3,1,5,85.03,85.03,99.96000000000001
1925,3332,entropy,180,4,1,3,85.03,85.03,99.96000000000001
1940,3332,entropy,120,4,1,5,85.03,85.06,99.92
1998,3332,entropy,20,1,2,4,85.03,85.00999999999999,100.0
1887,3343,entropy,140,3,1,3,85.03,85.00999999999999,100.0
81,3343,gini,20,3,1,3,85.03,85.08,99.88
199,3343,gini,40,1,2,4,85.03,85.03,99.96000000000001
1888,3346,entropy,160,3,1,3,85.0,85.03,99.92
90,3346,gini,20,3,1,4,85.0,85.0,99.96000000000001
78,3346,gini,140,3,1,2,85.0,85.03,99.92
1886,3346,entropy,120,3,1,3,85.0,85.0,99.96000000000001
192,3346,gini,80,1,2,3,85.0,84.98,100.0
128,3346,gini,60,4,1,4,85.0,85.03,99.92
1989,3346,entropy,20,1,2,3,85.0,84.98,100.0
74,3346,gini,60,3,1,2,85.0,85.03,99.92
1999,3346,entropy,40,1,2,4,85.0,84.98,100.0
1880,3346,entropy,180,3,1,2,85.0,84.98,100.0
184,3346,gini,100,1,2,2,85.0,84.98,100.0
83,3346,gini,60,3,1,3,85.0,85.03,99.92
1881,3346,entropy,20,3,1,3,85.0,85.0,99.96000000000001
1896,3346,entropy,140,3,1,4,85.0,85.0,99.96000000000001
1898,3360,entropy,180,3,1,4,84.97,84.98,99.96000000000001
79,3360,gini,160,3,1,2,84.97,84.98,99.96000000000001
1897,3360,entropy,160,3,1,4,84.97,84.98,99.96000000000001
203,3360,gini,120,1,2,4,84.97,84.95,100.0
105,3360,gini,140,3,1,5,84.97,85.0,99.92
1918,3360,entropy,40,4,1,3,84.97,85.0,99.92
1885,3360,entropy,100,3,1,3,84.97,84.98,99.96000000000001
186,3360,gini,140,1,2,2,84.97,84.95,100.0
1878,3360,entropy,140,3,1,2,84.97,84.95,100.0
1875,3360,entropy,80,3,1,2,84.97,84.98,99.96000000000001
1873,3360,entropy,40,3,1,2,84.97,85.0,99.92
1895,3360,entropy,120,3,1,4,84.97,84.98,99.96000000000001
1927,3360,entropy,40,4,1,4,84.97,84.98,99.96000000000001
1904,3360,entropy,120,3,1,5,84.97,84.98,99.96000000000001
207,3360,gini,20,1,2,5,84.97,84.98,99.96000000000001
103,3360,gini,100,3,1,5,84.97,85.0,99.92
213,3360,gini,140,1,2,5,84.97,84.95,100.0
1936,3360,entropy,40,4,1,5,84.97,84.98,99.96000000000001
1990,3360,entropy,40,1,2,3,84.97,84.98,99.96000000000001
85,3360,gini,100,3,1,3,84.97,85.0,99.92
205,3380,gini,160,1,2,4,84.93,84.92,100.0
1836,3380,entropy,20,2,1,2,84.93,84.92,100.0
1991,3380,entropy,60,1,2,3,84.93,84.92,100.0
1899,3380,entropy,20,3,1,5,84.93,84.97,99.92
1992,3380,entropy,80,1,2,3,84.93,84.92,100.0
214,3380,gini,160,1,2,5,84.93,84.95,99.96000000000001
211,3380,gini,100,1,2,5,84.93,84.95,99.96000000000001
2007,3380,entropy,20,1,2,5,84.93,84.92,100.0
46,3380,gini,40,2,1,3,84.93,84.92,100.0
2015,3380,entropy,180,1,2,5,84.93,84.92,100.0
77,3390,gini,120,3,1,2,84.93,84.95,99.96000000000001
201,3390,gini,80,1,2,4,84.93,84.92,100.0
196,3390,gini,160,1,2,3,84.93,84.92,100.0
96,3390,gini,140,3,1,4,84.93,84.92,100.0
1905,3390,entropy,140,3,1,5,84.93,84.95,99.96000000000001
1906,3390,entropy,160,3,1,5,84.93,84.92,100.0
1908,3390,entropy,20,4,1,2,84.93,84.97,99.92
1893,3390,entropy,80,3,1,4,84.93,84.92,100.0
1894,3390,entropy,100,3,1,4,84.93,84.92,100.0
2010,3399,entropy,80,1,2,5,84.89999999999999,84.89999999999999,100.0
67,3400,gini,100,2,1,5,84.89999999999999,84.89,100.0
51,3400,gini,140,2,1,3,84.89999999999999,84.89,100.0
1827,3400,entropy,20,1,1,5,84.89999999999999,84.92,99.96000000000001
45,3400,gini,20,2,1,3,84.89999999999999,84.92,99.96000000000001
95,3400,gini,120,3,1,4,84.89999999999999,84.94,99.92
43,3400,gini,160,2,1,2,84.89999999999999,84.89,100.0
66,3400,gini,80,2,1,5,84.89999999999999,84.89,100.0
102,3400,gini,80,3,1,5,84.89999999999999,84.94,99.92
210,3400,gini,80,1,2,5,84.89999999999999,84.89,100.0
212,3400,gini,120,1,2,5,84.89999999999999,84.89,100.0
215,3400,gini,180,1,2,5,84.89999999999999,84.89,100.0
202,3400,gini,100,1,2,4,84.89999999999999,84.92,99.96000000000001
89,3400,gini,180,3,1,3,84.89999999999999,84.92,99.96000000000001
193,3400,gini,100,1,2,3,84.89999999999999,84.89,100.0
190,3400,gini,40,1,2,3,84.89999999999999,84.89,100.0
187,3400,gini,160,1,2,2,84.89999999999999,84.89,100.0
1860,3400,entropy,140,2,1,4,84.89999999999999,84.89,100.0
94,3400,gini,100,3,1,4,84.89999999999999,84.92,99.96000000000001
1863,3400,entropy,20,2,1,5,84.89999999999999,84.89,100.0
2014,3400,entropy,160,1,2,5,84.89999999999999,84.89,100.0
1987,3400,entropy,160,1,2,2,84.89999999999999,84.89,100.0
1877,3400,entropy,120,3,1,2,84.89999999999999,84.92,99.96000000000001
1876,3400,entropy,100,3,1,2,84.89999999999999,84.89,100.0
1883,3400,entropy,60,3,1,3,84.89999999999999,84.92,99.96000000000001
1884,3400,entropy,80,3,1,3,84.89999999999999,84.89,100.0
1892,3400,entropy,60,3,1,4,84.89999999999999,84.89,100.0
1900,3400,entropy,40,3,1,5,84.89999999999999,84.89,100.0
1912,3400,entropy,100,4,1,2,84.89999999999999,84.92,99.96000000000001
1981,3400,entropy,40,1,2,2,84.89999999999999,84.89,100.0
1984,3400,entropy,100,1,2,2,84.89999999999999,84.89,100.0
1985,3400,entropy,120,1,2,2,84.89999999999999,84.89,100.0
200,3400,gini,60,1,2,4,84.89999999999999,84.89,100.0
1988,3400,entropy,180,1,2,2,84.89999999999999,84.89,100.0
1994,3400,entropy,120,1,2,3,84.89999999999999,84.89,100.0
1879,3400,entropy,160,3,1,2,84.89999999999999,84.89,100.0
2004,3400,entropy,140,1,2,4,84.89999999999999,84.89,100.0
2013,3400,entropy,140,1,2,5,84.89999999999999,84.89,100.0
2012,3400,entropy,120,1,2,5,84.89999999999999,84.89,100.0
2011,3400,entropy,100,1,2,5,84.89999999999999,84.89,100.0
2006,3400,entropy,180,1,2,4,84.89999999999999,84.89,100.0
2003,3400,entropy,120,1,2,4,84.89999999999999,84.89,100.0
16,3441,gini,160,1,1,3,84.87,84.87,100.0
185,3441,gini,120,1,2,2,84.87,84.87,100.0
1,3441,gini,40,1,1,2,84.87,84.87,100.0
15,3441,gini,140,1,1,3,84.87,84.87,100.0
2,3441,gini,60,1,1,2,84.87,84.87,100.0
14,3441,gini,120,1,1,3,84.87,84.87,100.0
3,3441,gini,80,1,1,2,84.87,84.87,100.0
188,3441,gini,180,1,2,2,84.87,84.87,100.0
9,3441,gini,20,1,1,3,84.87,84.87,100.0
13,3441,gini,100,1,1,3,84.87,84.87,100.0
12,3441,gini,80,1,1,3,84.87,84.87,100.0
4,3441,gini,100,1,1,2,84.87,84.87,100.0
194,3441,gini,120,1,2,3,84.87,84.87,100.0
11,3441,gini,60,1,1,3,84.87,84.87,100.0
5,3441,gini,120,1,1,2,84.87,84.87,100.0
195,3441,gini,140,1,2,3,84.87,84.87,100.0
6,3441,gini,140,1,1,2,84.87,84.87,100.0
197,3441,gini,180,1,2,3,84.87,84.87,100.0
10,3441,gini,40,1,1,3,84.87,84.87,100.0
7,3441,gini,160,1,1,2,84.87,84.87,100.0
8,3441,gini,180,1,1,2,84.87,84.87,100.0
24,3441,gini,140,1,1,4,84.87,84.87,100.0
183,3441,gini,80,1,2,2,84.87,84.87,100.0
68,3441,gini,120,2,1,5,84.87,84.87,100.0
41,3441,gini,120,2,1,2,84.87,84.87,100.0
40,3441,gini,100,2,1,2,84.87,84.87,100.0
39,3441,gini,80,2,1,2,84.87,84.87,100.0
38,3441,gini,60,2,1,2,84.87,84.87,100.0
37,3441,gini,40,2,1,2,84.87,84.87,100.0
35,3441,gini,180,1,1,5,84.87,84.87,100.0
34,3441,gini,160,1,1,5,84.87,84.87,100.0
42,3441,gini,140,2,1,2,84.87,84.87,100.0
33,3441,gini,140,1,1,5,84.87,84.87,100.0
31,3441,gini,100,1,1,5,84.87,84.87,100.0
30,3441,gini,80,1,1,5,84.87,84.87,100.0
29,3441,gini,60,1,1,5,84.87,84.87,100.0
28,3441,gini,40,1,1,5,84.87,84.87,100.0
23,3441,gini,120,1,1,4,84.87,84.87,100.0
27,3441,gini,20,1,1,5,84.87,84.87,100.0
26,3441,gini,180,1,1,4,84.87,84.87,100.0
32,3441,gini,120,1,1,5,84.87,84.87,100.0
69,3441,gini,140,2,1,5,84.87,84.87,100.0
22,3441,gini,100,1,1,4,84.87,84.87,100.0
21,3441,gini,80,1,1,4,84.87,84.87,100.0
17,3441,gini,180,1,1,3,84.87,84.87,100.0
65,3441,gini,60,2,1,5,84.87,84.87,100.0
64,3441,gini,40,2,1,5,84.87,84.87,100.0
63,3441,gini,20,2,1,5,84.87,84.87,100.0
62,3441,gini,180,2,1,4,84.87,84.87,100.0
60,3441,gini,140,2,1,4,84.87,84.87,100.0
59,3441,gini,120,2,1,4,84.87,84.87,100.0
44,3441,gini,180,2,1,2,84.87,84.87,100.0
58,3441,gini,100,2,1,4,84.87,84.87,100.0
18,3441,gini,20,1,1,4,84.87,84.87,100.0
55,3441,gini,40,2,1,4,84.87,84.87,100.0
54,3441,gini,20,2,1,4,84.87,84.87,100.0
53,3441,gini,180,2,1,3,84.87,84.87,100.0
19,3441,gini,40,1,1,4,84.87,84.87,100.0
48,3441,gini,80,2,1,3,84.87,84.87,100.0
20,3441,gini,60,1,1,4,84.87,84.87,100.0
56,3441,gini,60,2,1,4,84.87,84.87,100.0
25,3441,gini,160,1,1,4,84.87,84.87,100.0
1815,3441,entropy,140,1,1,3,84.87,84.87,100.0
206,3441,gini,180,1,2,4,84.87,84.87,100.0
1858,3441,entropy,100,2,1,4,84.87,84.87,100.0
1857,3441,entropy,80,2,1,4,84.87,84.87,100.0
1856,3441,entropy,60,2,1,4,84.87,84.87,100.0
1855,3441,entropy,40,2,1,4,84.87,84.89,99.96000000000001
1853,3441,entropy,180,2,1,3,84.87,84.87,100.0
1852,3441,entropy,160,2,1,3,84.87,84.87,100.0
1851,3441,entropy,140,2,1,3,84.87,84.87,100.0
1850,3441,entropy,120,2,1,3,84.87,84.87,100.0
1849,3441,entropy,100,2,1,3,84.87,84.87,100.0
1848,3441,entropy,80,2,1,3,84.87,84.87,100.0
1846,3441,entropy,40,2,1,3,84.87,84.89,99.96000000000001
1845,3441,entropy,20,2,1,3,84.87,84.87,100.0
1844,3441,entropy,180,2,1,2,84.87,84.87,100.0
1843,3441,entropy,160,2,1,2,84.87,84.87,100.0
1842,3441,entropy,140,2,1,2,84.87,84.87,100.0
204,3441,gini,140,1,2,4,84.87,84.87,100.0
1841,3441,entropy,120,2,1,2,84.87,84.87,100.0
1859,3441,entropy,120,2,1,4,84.87,84.87,100.0
1861,3441,entropy,160,2,1,4,84.87,84.87,100.0
1862,3441,entropy,180,2,1,4,84.87,84.87,100.0
1865,3441,entropy,60,2,1,5,84.87,84.87,100.0
2009,3441,entropy,60,1,2,5,84.87,84.87,100.0
2008,3441,entropy,40,1,2,5,84.87,84.87,100.0
2005,3441,entropy,160,1,2,4,84.87,84.87,100.0
2002,3441,entropy,100,1,2,4,84.87,84.87,100.0
2001,3441,entropy,80,1,2,4,84.87,84.87,100.0
2000,3441,entropy,60,1,2,4,84.87,84.87,100.0
1997,3441,entropy,180,1,2,3,84.87,84.87,100.0
1996,3441,entropy,160,1,2,3,84.87,84.87,100.0
1840,3441,entropy,100,2,1,2,84.87,84.87,100.0
1995,3441,entropy,140,1,2,3,84.87,84.87,100.0
1983,3441,entropy,80,1,2,2,84.87,84.87,100.0
1982,3441,entropy,60,1,2,2,84.87,84.87,100.0
1871,3441,entropy,180,2,1,5,84.87,84.87,100.0
1870,3441,entropy,160,2,1,5,84.87,84.87,100.0
1869,3441,entropy,140,2,1,5,84.87,84.87,100.0
1868,3441,entropy,120,2,1,5,84.87,84.87,100.0
1867,3441,entropy,100,2,1,5,84.87,84.87,100.0
1866,3441,entropy,80,2,1,5,84.87,84.87,100.0
1986,3441,entropy,140,1,2,2,84.87,84.87,100.0
1839,3441,entropy,80,2,1,2,84.87,84.87,100.0
0,3441,gini,20,1,1,2,84.87,84.87,100.0
1819,3441,entropy,40,1,1,4,84.87,84.87,100.0
1823,3441,entropy,120,1,1,4,84.87,84.87,100.0
1806,3441,entropy,140,1,1,2,84.87,84.87,100.0
1807,3441,entropy,160,1,1,2,84.87,84.87,100.0
1822,3441,entropy,100,1,1,4,84.87,84.87,100.0
1821,3441,entropy,80,1,1,4,84.87,84.87,100.0
1820,3441,entropy,60,1,1,4,84.87,84.87,100.0
1838,3441,entropy,60,2,1,2,84.87,84.87,100.0
1818,3441,entropy,20,1,1,4,84.87,84.87,100.0
1817,3441,entropy,180,1,1,3,84.87,84.87,100.0
1816,3441,entropy,160,1,1,3,84.87,84.87,100.0
1814,3441,entropy,120,1,1,3,84.87,84.87,100.0
